time;download
2020-03-05 03:00:00;956.8273666666668
2020-03-05 09:00:00;1023.7140166666667
2020-03-05 15:00:00;1028.1254333333334
2020-03-05 21:00:00;1169.766933333333
2020-03-06 03:00:00;1201.7963833333333
2020-03-06 09:00:00;1047.0091666666665
2020-03-06 15:00:00;1050.47695
2020-03-06 21:00:00;1175.5170833333334
2020-03-07 03:00:00;1069.12585
2020-03-07 09:00:00;1180.05415
2020-03-07 15:00:00;1094.7591833333333
2020-03-07 21:00:00;1020.0445666666666
2020-03-08 03:00:00;986.0986166666667
2020-03-08 09:00:00;976.0851500000002
2020-03-08 15:00:00;909.6251333333331
2020-03-08 21:00:00;893.6711166666665
